CustomerID,Product,Category,Quantity,Price,Date
1003,Mouse,Electronics,5,500,2024-06-02
1049,Backpack,Accessories,1,1200,2024-01-19
1027,T-shirt,Fashion,2,700,2024-02-21
1018,Keyboard,Electronics,2,1200,2024-04-07
1004,Mouse,Electronics,5,500,2024-03-24
1016,Shoes,Fashion,2,3000,2024-02-18
1070,Backpack,Accessories,1,1200,2024-01-08
1033,Keyboard,Electronics,3,1200,2024-02-28
1088,Headphones,Electronics,2,1500,2024-01-16
1004,Backpack,Accessories,5,1200,2024-05-09
1076,Backpack,Accessories,3,1200,2024-01-28
1048,Shoes,Fashion,3,3000,2024-04-24
1085,T-shirt,Fashion,5,700,2024-01-31
1011,Tablet,Electronics,5,15000,2024-03-05
1000,Watch,Accessories,3,2500,2024-05-26
1033,Laptop,Electronics,5,55000,2024-03-07
1072,Keyboard,Electronics,4,1200,2024-05-02
1092,Backpack,Accessories,1,1200,2024-04-05
1097,Mobile,Electronics,5,20000,2024-04-21
1031,T-shirt,Fashion,4,700,2024-02-29
1065,Backpack,Accessories,4,1200,2024-03-13
1093,Shoes,Fashion,5,3000,2024-01-23
1096,Mouse,Electronics,4,500,2024-03-21
1038,Watch,Accessories,4,2500,2024-05-02
1054,Keyboard,Electronics,4,1200,2024-03-08
1087,T-shirt,Fashion,3,700,2024-06-13
1042,Headphones,Electronics,4,1500,2024-05-16
1054,Headphones,Electronics,3,1500,2024-02-19
1028,Backpack,Accessories,5,1200,2024-03-31
1092,Mouse,Electronics,4,500,2024-06-14
1077,T-shirt,Fashion,2,700,2024-04-03
1024,Shoes,Fashion,2,3000,2024-03-03
1049,Backpack,Accessories,2,1200,2024-04-15
1082,Headphones,Electronics,1,1500,2024-01-15
1022,Watch,Accessories,3,2500,2024-03-09
1082,Keyboard,Electronics,3,1200,2024-04-16
1081,T-shirt,Fashion,4,700,2024-03-06
1091,Backpack,Accessories,2,1200,2024-02-20
1097,Keyboard,Electronics,2,1200,2024-02-14
1059,Headphones,Electronics,4,1500,2024-03-18
1078,Laptop,Electronics,1,55000,2024-06-04
1048,Shoes,Fashion,1,3000,2024-03-19
1051,Laptop,Electronics,5,55000,2024-01-06
1033,Watch,Accessories,4,2500,2024-01-29
1076,Keyboard,Electronics,5,1200,2024-01-13
1064,Shoes,Fashion,2,3000,2024-01-18
1090,Keyboard,Electronics,1,1200,2024-02-08
1065,T-shirt,Fashion,5,700,2024-02-14
1079,Keyboard,Electronics,2,1200,2024-06-09
1014,Mobile,Electronics,4,20000,2024-04-13
1086,T-shirt,Fashion,5,700,2024-03-26
1021,Laptop,Electronics,3,55000,2024-04-07
1022,Keyboard,Electronics,1,1200,2024-03-13
1097,Watch,Accessories,2,2500,2024-02-23
1064,Mobile,Electronics,3,20000,2024-06-08
1028,Laptop,Electronics,3,55000,2024-02-09
1070,Backpack,Accessories,1,1200,2024-04-11
1082,Watch,Accessories,4,2500,2024-02-01
1043,Mouse,Electronics,1,500,2024-06-09
1033,T-shirt,Fashion,5,700,2024-02-28
1095,Tablet,Electronics,5,15000,2024-03-09
1092,Mobile,Electronics,3,20000,2024-06-22
1096,Mouse,Electronics,5,500,2024-04-10
1034,Mouse,Electronics,1,500,2024-06-15
1026,Headphones,Electronics,5,1500,2024-05-23
1058,Mouse,Electronics,4,500,2024-05-15
1004,Watch,Accessories,3,2500,2024-06-16
1078,Tablet,Electronics,1,15000,2024-02-27
1017,T-shirt,Fashion,2,700,2024-06-16
1057,Laptop,Electronics,3,55000,2024-05-04
1074,Backpack,Accessories,5,1200,2024-01-17
1016,Mobile,Electronics,1,20000,2024-01-07
1034,Headphones,Electronics,5,1500,2024-02-03
1034,Laptop,Electronics,2,55000,2024-05-08
1035,Laptop,Electronics,1,55000,2024-03-30
1031,Mobile,Electronics,1,20000,2024-01-03
1012,Mobile,Electronics,3,20000,2024-03-22
1095,T-shirt,Fashion,3,700,2024-02-05
1093,Mouse,Electronics,4,500,2024-06-14
1070,Laptop,Electronics,4,55000,2024-02-05
1049,Watch,Accessories,1,2500,2024-03-30
1030,Mobile,Electronics,1,20000,2024-06-14
1015,Watch,Accessories,1,2500,2024-02-02
1042,Tablet,Electronics,1,15000,2024-05-06
1009,Mobile,Electronics,1,20000,2024-02-07
1009,Shoes,Fashion,1,3000,2024-06-07
1014,Mobile,Electronics,5,20000,2024-03-06
1077,Laptop,Electronics,3,55000,2024-04-16
1063,T-shirt,Fashion,3,700,2024-03-18
1065,Shoes,Fashion,5,3000,2024-06-14
1016,Laptop,Electronics,5,55000,2024-03-16
1015,Shoes,Fashion,5,3000,2024-06-15
1088,Laptop,Electronics,1,55000,2024-05-26
1078,Mouse,Electronics,5,500,2024-03-10
1096,Backpack,Accessories,1,1200,2024-04-30
1050,Laptop,Electronics,5,55000,2024-05-22
1097,Mouse,Electronics,2,500,2024-06-13
1048,Keyboard,Electronics,5,1200,2024-01-05
1024,Keyboard,Electronics,4,1200,2024-02-21
1069,Mouse,Electronics,5,500,2024-06-19
1014,Shoes,Fashion,4,3000,2024-05-24
1013,Headphones,Electronics,4,1500,2024-02-20
1076,Headphones,Electronics,2,1500,2024-04-12
1068,Mouse,Electronics,5,500,2024-06-26
1076,Laptop,Electronics,5,55000,2024-01-27
1089,Backpack,Accessories,2,1200,2024-06-19
1060,Mobile,Electronics,1,20000,2024-04-26
1074,Backpack,Accessories,4,1200,2024-04-17
1030,Headphones,Electronics,3,1500,2024-05-09
1067,Headphones,Electronics,2,1500,2024-06-25
1085,Tablet,Electronics,4,15000,2024-05-02
1039,Shoes,Fashion,4,3000,2024-06-16
1094,Tablet,Electronics,4,15000,2024-02-17
1079,Watch,Accessories,4,2500,2024-01-11
1068,Mouse,Electronics,4,500,2024-04-25
1058,Headphones,Electronics,3,1500,2024-03-02
1084,Watch,Accessories,1,2500,2024-02-21
1015,Keyboard,Electronics,5,1200,2024-01-21
1055,Laptop,Electronics,3,55000,2024-02-13
1032,Keyboard,Electronics,1,1200,2024-03-07
1037,Backpack,Accessories,3,1200,2024-06-29
1044,Tablet,Electronics,1,15000,2024-01-09
1039,Backpack,Accessories,4,1200,2024-03-28
1078,Backpack,Accessories,3,1200,2024-05-14
1027,Headphones,Electronics,4,1500,2024-04-15
1054,Shoes,Fashion,2,3000,2024-01-24
1071,Backpack,Accessories,2,1200,2024-01-29
1001,Headphones,Electronics,5,1500,2024-01-15
1004,Laptop,Electronics,5,55000,2024-02-07
1013,T-shirt,Fashion,1,700,2024-02-27
1064,Keyboard,Electronics,5,1200,2024-02-17
1080,Keyboard,Electronics,2,1200,2024-04-05
1032,Laptop,Electronics,3,55000,2024-06-26
1032,Shoes,Fashion,4,3000,2024-04-21
1034,Laptop,Electronics,4,55000,2024-02-19
1084,T-shirt,Fashion,4,700,2024-06-28
1035,Backpack,Accessories,2,1200,2024-06-27
1093,Shoes,Fashion,4,3000,2024-05-09
1044,Watch,Accessories,3,2500,2024-03-14
1026,Tablet,Electronics,1,15000,2024-04-25
1089,Laptop,Electronics,5,55000,2024-05-11
1054,Watch,Accessories,4,2500,2024-06-29
1063,Watch,Accessories,3,2500,2024-04-30
1024,Watch,Accessories,1,2500,2024-06-06
1007,Tablet,Electronics,3,15000,2024-04-28
1013,T-shirt,Fashion,5,700,2024-06-11
1021,Watch,Accessories,1,2500,2024-03-07
1090,Watch,Accessories,2,2500,2024-04-20
1016,Mobile,Electronics,3,20000,2024-01-30
1061,Shoes,Fashion,3,3000,2024-03-23
1044,Watch,Accessories,4,2500,2024-05-14
1041,Laptop,Electronics,3,55000,2024-01-07
1002,Backpack,Accessories,4,1200,2024-02-26
1077,Laptop,Electronics,5,55000,2024-06-18
1024,Shoes,Fashion,3,3000,2024-03-27
1083,T-shirt,Fashion,1,700,2024-05-22
1080,Keyboard,Electronics,3,1200,2024-01-20
1006,Keyboard,Electronics,5,1200,2024-06-13
1024,T-shirt,Fashion,1,700,2024-01-11
1086,Laptop,Electronics,1,55000,2024-01-14
1043,Mobile,Electronics,4,20000,2024-03-18
1015,Headphones,Electronics,1,1500,2024-04-01
1048,Keyboard,Electronics,4,1200,2024-03-14
1041,Tablet,Electronics,2,15000,2024-03-16
1089,Headphones,Electronics,5,1500,2024-04-06
1013,Mouse,Electronics,2,500,2024-02-20
1073,Headphones,Electronics,5,1500,2024-06-09
1000,Backpack,Accessories,5,1200,2024-05-13
1021,Keyboard,Electronics,2,1200,2024-06-05
1046,Mouse,Electronics,5,500,2024-04-14
1001,Mobile,Electronics,4,20000,2024-06-29
1068,Shoes,Fashion,3,3000,2024-02-21
1012,Laptop,Electronics,5,55000,2024-01-19
1056,Mobile,Electronics,4,20000,2024-04-15
1048,Mouse,Electronics,5,500,2024-03-10
1035,Keyboard,Electronics,5,1200,2024-03-27
1067,Keyboard,Electronics,1,1200,2024-06-28
1053,Watch,Accessories,3,2500,2024-04-15
1009,T-shirt,Fashion,4,700,2024-03-29
1000,Keyboard,Electronics,4,1200,2024-01-18
1064,Tablet,Electronics,2,15000,2024-01-03
1042,Tablet,Electronics,3,15000,2024-03-27
1053,Headphones,Electronics,2,1500,2024-01-19
1009,Laptop,Electronics,5,55000,2024-03-02
1028,Backpack,Accessories,5,1200,2024-03-10
1025,Laptop,Electronics,3,55000,2024-06-14
1057,Mobile,Electronics,2,20000,2024-01-14
1080,Laptop,Electronics,5,55000,2024-03-28
1099,Mobile,Electronics,2,20000,2024-05-06
1048,Tablet,Electronics,2,15000,2024-01-06
1059,Keyboard,Electronics,4,1200,2024-05-26
1043,Mobile,Electronics,4,20000,2024-03-03
1092,Backpack,Accessories,2,1200,2024-03-17
1035,Backpack,Accessories,5,1200,2024-02-10
1051,Backpack,Accessories,5,1200,2024-01-26
1033,Tablet,Electronics,3,15000,2024-04-28
1011,Keyboard,Electronics,5,1200,2024-01-30
1098,T-shirt,Fashion,1,700,2024-01-20
1021,Tablet,Electronics,1,15000,2024-03-14
1062,T-shirt,Fashion,3,700,2024-04-15
1094,Laptop,Electronics,5,55000,2024-03-07
1030,Shoes,Fashion,3,3000,2024-02-02
1028,Shoes,Fashion,4,3000,2024-05-24
1068,Watch,Accessories,2,2500,2024-04-01
1094,T-shirt,Fashion,5,700,2024-05-06
1067,Backpack,Accessories,5,1200,2024-05-29
1078,Keyboard,Electronics,4,1200,2024-06-18
1000,Shoes,Fashion,2,3000,2024-02-17
1071,Laptop,Electronics,2,55000,2024-02-19
1032,Mouse,Electronics,3,500,2024-04-02
1058,Tablet,Electronics,1,15000,2024-06-14
1045,Keyboard,Electronics,1,1200,2024-04-08
1086,Watch,Accessories,3,2500,2024-04-18
1037,Mouse,Electronics,2,500,2024-03-01
1039,Laptop,Electronics,3,55000,2024-04-23
1061,Tablet,Electronics,1,15000,2024-04-14
1065,Shoes,Fashion,4,3000,2024-05-21
1063,Watch,Accessories,4,2500,2024-02-03
1060,Headphones,Electronics,3,1500,2024-06-18
1039,Laptop,Electronics,4,55000,2024-04-25
1059,Watch,Accessories,2,2500,2024-01-06
1026,Mobile,Electronics,4,20000,2024-06-17
1043,Shoes,Fashion,3,3000,2024-05-07
1051,Tablet,Electronics,5,15000,2024-05-04
1002,Watch,Accessories,2,2500,2024-05-28
1054,T-shirt,Fashion,3,700,2024-05-14
1018,Watch,Accessories,5,2500,2024-06-13
1053,Mouse,Electronics,2,500,2024-02-24
1095,Mouse,Electronics,5,500,2024-05-02
1026,Watch,Accessories,1,2500,2024-06-16
1004,Watch,Accessories,3,2500,2024-05-04
1092,Keyboard,Electronics,1,1200,2024-06-22
1084,Laptop,Electronics,3,55000,2024-06-01
1098,Watch,Accessories,5,2500,2024-02-23
1019,Mobile,Electronics,2,20000,2024-02-25
1057,Watch,Accessories,2,2500,2024-02-28
1092,T-shirt,Fashion,3,700,2024-03-16
1039,Laptop,Electronics,4,55000,2024-04-17
1041,Shoes,Fashion,1,3000,2024-01-20
1087,Watch,Accessories,1,2500,2024-06-18
1021,Watch,Accessories,3,2500,2024-03-18
1044,Mouse,Electronics,2,500,2024-06-17
1018,Mobile,Electronics,4,20000,2024-03-04
1082,Keyboard,Electronics,2,1200,2024-04-10
1009,Laptop,Electronics,4,55000,2024-06-17
1074,Headphones,Electronics,5,1500,2024-06-08
1042,Backpack,Accessories,4,1200,2024-06-27
1018,Laptop,Electronics,3,55000,2024-06-16
1023,Shoes,Fashion,5,3000,2024-04-16
1010,Mobile,Electronics,1,20000,2024-01-14
1008,Watch,Accessories,5,2500,2024-05-15
1056,Headphones,Electronics,2,1500,2024-05-07
1003,T-shirt,Fashion,3,700,2024-02-23
1008,Headphones,Electronics,5,1500,2024-01-16
1080,Tablet,Electronics,5,15000,2024-06-27
1099,Tablet,Electronics,4,15000,2024-03-14
1051,Keyboard,Electronics,2,1200,2024-03-08
1010,Mouse,Electronics,5,500,2024-01-24
1017,Mobile,Electronics,1,20000,2024-06-01
1069,Laptop,Electronics,5,55000,2024-02-13
1085,T-shirt,Fashion,4,700,2024-01-18
1025,Mobile,Electronics,2,20000,2024-01-09
1026,Tablet,Electronics,5,15000,2024-03-29
1067,Backpack,Accessories,1,1200,2024-05-25
1091,Mobile,Electronics,3,20000,2024-05-19
1007,Backpack,Accessories,5,1200,2024-06-02
1030,Backpack,Accessories,1,1200,2024-05-04
1084,T-shirt,Fashion,4,700,2024-05-13
1006,T-shirt,Fashion,5,700,2024-06-18
1004,Mobile,Electronics,4,20000,2024-05-27
1004,T-shirt,Fashion,3,700,2024-03-05
1069,Mouse,Electronics,2,500,2024-05-21
1062,Mobile,Electronics,5,20000,2024-06-11
1041,Shoes,Fashion,2,3000,2024-06-28
1016,Headphones,Electronics,5,1500,2024-01-27
1046,T-shirt,Fashion,3,700,2024-06-12
1090,Headphones,Electronics,4,1500,2024-04-18
1007,Backpack,Accessories,1,1200,2024-04-27
1005,Mouse,Electronics,3,500,2024-05-10
1009,Shoes,Fashion,5,3000,2024-04-16
1095,Tablet,Electronics,3,15000,2024-05-12
1038,Mouse,Electronics,3,500,2024-01-06
1014,Shoes,Fashion,4,3000,2024-03-18
1068,Headphones,Electronics,3,1500,2024-04-24
1024,Keyboard,Electronics,3,1200,2024-06-17
1027,Backpack,Accessories,2,1200,2024-05-29
1043,Headphones,Electronics,1,1500,2024-02-08
1085,Backpack,Accessories,1,1200,2024-06-11
1085,Shoes,Fashion,5,3000,2024-04-08
1089,Watch,Accessories,5,2500,2024-03-29
1040,Headphones,Electronics,5,1500,2024-05-05
1010,Tablet,Electronics,5,15000,2024-02-12
1006,Shoes,Fashion,4,3000,2024-03-07
1045,Mouse,Electronics,4,500,2024-05-25
1059,Laptop,Electronics,4,55000,2024-03-08
1081,Mouse,Electronics,3,500,2024-04-29
1043,Tablet,Electronics,1,15000,2024-04-22
1077,Keyboard,Electronics,1,1200,2024-01-14
1087,Laptop,Electronics,4,55000,2024-04-03
1050,Shoes,Fashion,5,3000,2024-02-25
1057,Laptop,Electronics,1,55000,2024-01-16
1099,Headphones,Electronics,1,1500,2024-05-24
1016,T-shirt,Fashion,5,700,2024-06-13
1012,Laptop,Electronics,3,55000,2024-01-31
1026,Mobile,Electronics,1,20000,2024-04-30
1034,Tablet,Electronics,5,15000,2024-03-02
1031,Shoes,Fashion,2,3000,2024-02-03
1090,Headphones,Electronics,3,1500,2024-02-10
1059,Laptop,Electronics,3,55000,2024-04-12
1051,Shoes,Fashion,3,3000,2024-05-25
1050,Shoes,Fashion,2,3000,2024-03-07
1095,Shoes,Fashion,4,3000,2024-02-18
1036,Watch,Accessories,1,2500,2024-05-02
1058,Mouse,Electronics,2,500,2024-05-27
1026,Mobile,Electronics,4,20000,2024-03-22
1035,Backpack,Accessories,5,1200,2024-03-13
1021,Watch,Accessories,2,2500,2024-06-04
1055,Laptop,Electronics,1,55000,2024-06-16
1044,T-shirt,Fashion,2,700,2024-05-08
1055,Mouse,Electronics,5,500,2024-04-11
1094,Backpack,Accessories,2,1200,2024-01-09
1070,Laptop,Electronics,4,55000,2024-04-14
1061,Watch,Accessories,2,2500,2024-05-20
1002,Watch,Accessories,1,2500,2024-01-05
1045,Tablet,Electronics,3,15000,2024-01-02
1026,Mobile,Electronics,1,20000,2024-01-09
1059,T-shirt,Fashion,4,700,2024-03-23
1024,Headphones,Electronics,5,1500,2024-02-02
1000,Watch,Accessories,2,2500,2024-05-10
1052,Backpack,Accessories,3,1200,2024-03-22
1061,Mouse,Electronics,2,500,2024-06-05
1044,Laptop,Electronics,1,55000,2024-04-21
1029,Headphones,Electronics,1,1500,2024-02-22
1091,Backpack,Accessories,2,1200,2024-03-13
1090,Laptop,Electronics,2,55000,2024-06-27
1047,Backpack,Accessories,2,1200,2024-01-30
1048,Backpack,Accessories,5,1200,2024-01-28
1000,Tablet,Electronics,1,15000,2024-03-16
1038,Shoes,Fashion,4,3000,2024-06-24
1013,T-shirt,Fashion,4,700,2024-04-28
1050,Backpack,Accessories,1,1200,2024-03-26
1009,Laptop,Electronics,5,55000,2024-03-11
1066,Mouse,Electronics,5,500,2024-03-06
1034,Mobile,Electronics,4,20000,2024-02-28
1044,Shoes,Fashion,1,3000,2024-06-09
1006,Watch,Accessories,3,2500,2024-03-24
1062,Keyboard,Electronics,3,1200,2024-05-27
1098,Watch,Accessories,1,2500,2024-04-14
1098,T-shirt,Fashion,3,700,2024-03-15
1092,Mouse,Electronics,2,500,2024-04-07
1079,Mobile,Electronics,1,20000,2024-03-10
1083,Backpack,Accessories,4,1200,2024-02-03
1085,T-shirt,Fashion,2,700,2024-03-12
1086,Shoes,Fashion,5,3000,2024-01-28
1033,Backpack,Accessories,1,1200,2024-04-06
1025,Backpack,Accessories,1,1200,2024-02-24
1085,Headphones,Electronics,1,1500,2024-02-02
1008,Shoes,Fashion,3,3000,2024-02-21
1046,Mobile,Electronics,4,20000,2024-05-12
1097,Mouse,Electronics,5,500,2024-06-25
1012,Tablet,Electronics,4,15000,2024-02-16
1017,Watch,Accessories,1,2500,2024-01-02
1062,Mouse,Electronics,4,500,2024-04-02
1063,Headphones,Electronics,1,1500,2024-05-02
1029,Headphones,Electronics,4,1500,2024-03-09
1092,Watch,Accessories,4,2500,2024-05-21
1087,Watch,Accessories,3,2500,2024-05-12
1078,Watch,Accessories,5,2500,2024-06-08
1009,Shoes,Fashion,1,3000,2024-02-05
1070,Backpack,Accessories,3,1200,2024-04-18
1006,Backpack,Accessories,1,1200,2024-04-24
1012,Shoes,Fashion,4,3000,2024-03-27
1078,Laptop,Electronics,5,55000,2024-04-05
1037,Mouse,Electronics,5,500,2024-06-12
1081,Mobile,Electronics,4,20000,2024-05-25
1025,Tablet,Electronics,2,15000,2024-06-15
1060,Tablet,Electronics,4,15000,2024-06-18
1020,Watch,Accessories,1,2500,2024-05-07
1000,Shoes,Fashion,1,3000,2024-02-06
1003,Mouse,Electronics,5,500,2024-06-24
1085,Shoes,Fashion,4,3000,2024-03-10
1078,Headphones,Electronics,2,1500,2024-04-22
1098,Keyboard,Electronics,3,1200,2024-01-11
1063,Tablet,Electronics,5,15000,2024-04-07
1005,Laptop,Electronics,5,55000,2024-01-22
1094,Shoes,Fashion,1,3000,2024-05-23
1058,Keyboard,Electronics,5,1200,2024-01-21
1061,Mouse,Electronics,2,500,2024-05-17
1049,Mobile,Electronics,2,20000,2024-02-09
1098,Shoes,Fashion,3,3000,2024-03-01
1021,Laptop,Electronics,1,55000,2024-04-18
1039,Mobile,Electronics,4,20000,2024-01-13
1044,Headphones,Electronics,5,1500,2024-02-19
1069,Watch,Accessories,5,2500,2024-04-10
1099,Mobile,Electronics,5,20000,2024-06-23
1098,Backpack,Accessories,3,1200,2024-02-13
1099,Keyboard,Electronics,4,1200,2024-06-14
1083,Laptop,Electronics,1,55000,2024-04-14
1067,Mouse,Electronics,4,500,2024-01-12
1072,Laptop,Electronics,4,55000,2024-02-23
1058,Mobile,Electronics,2,20000,2024-04-05
1039,Tablet,Electronics,1,15000,2024-05-12
1037,Headphones,Electronics,1,1500,2024-05-08
1017,Keyboard,Electronics,3,1200,2024-01-09
1031,T-shirt,Fashion,3,700,2024-05-10
1034,Shoes,Fashion,1,3000,2024-05-06
1055,Shoes,Fashion,2,3000,2024-02-09
1019,Mobile,Electronics,3,20000,2024-05-05
1005,Mobile,Electronics,1,20000,2024-05-01
1037,Backpack,Accessories,4,1200,2024-05-16
1049,T-shirt,Fashion,1,700,2024-05-13
1078,Laptop,Electronics,1,55000,2024-06-05
1070,Laptop,Electronics,5,55000,2024-03-04
1018,Mouse,Electronics,4,500,2024-06-04
1002,Mouse,Electronics,1,500,2024-04-25
1078,T-shirt,Fashion,4,700,2024-05-15
1087,Mouse,Electronics,4,500,2024-06-16
1084,Mouse,Electronics,5,500,2024-04-04
1049,Backpack,Accessories,5,1200,2024-01-22
1000,Backpack,Accessories,4,1200,2024-03-09
1047,Tablet,Electronics,2,15000,2024-04-15
1062,Shoes,Fashion,3,3000,2024-05-09
1099,Shoes,Fashion,2,3000,2024-04-16
1057,Laptop,Electronics,1,55000,2024-01-27
1052,Watch,Accessories,1,2500,2024-01-16
1071,Shoes,Fashion,1,3000,2024-05-11
1085,T-shirt,Fashion,1,700,2024-06-22
1004,Backpack,Accessories,5,1200,2024-06-11
1011,Tablet,Electronics,5,15000,2024-06-02
1057,Backpack,Accessories,5,1200,2024-01-12
1090,Mobile,Electronics,1,20000,2024-02-28
1044,Keyboard,Electronics,2,1200,2024-05-17
1034,Watch,Accessories,5,2500,2024-03-16
1077,Backpack,Accessories,5,1200,2024-04-17
1046,Watch,Accessories,4,2500,2024-03-04
1087,Mouse,Electronics,2,500,2024-04-27
1002,Shoes,Fashion,4,3000,2024-01-07
1093,Tablet,Electronics,3,15000,2024-04-18
1066,Mouse,Electronics,2,500,2024-01-06
1019,Headphones,Electronics,4,1500,2024-03-27
1040,Mobile,Electronics,3,20000,2024-02-26
1052,Mouse,Electronics,4,500,2024-05-03
1012,T-shirt,Fashion,1,700,2024-01-26
1034,Keyboard,Electronics,2,1200,2024-05-11
1035,Mobile,Electronics,4,20000,2024-01-05
1018,Keyboard,Electronics,1,1200,2024-04-20
1096,T-shirt,Fashion,1,700,2024-03-03
1031,Keyboard,Electronics,3,1200,2024-02-26
1009,Headphones,Electronics,3,1500,2024-06-04
1048,Laptop,Electronics,5,55000,2024-06-04
1066,Watch,Accessories,4,2500,2024-05-18
1049,T-shirt,Fashion,4,700,2024-06-15
1092,Tablet,Electronics,5,15000,2024-06-29
1041,Headphones,Electronics,5,1500,2024-02-21
1067,T-shirt,Fashion,5,700,2024-01-24
1084,Tablet,Electronics,3,15000,2024-05-18
1040,Keyboard,Electronics,1,1200,2024-04-12
1026,Mouse,Electronics,2,500,2024-02-26
1087,T-shirt,Fashion,2,700,2024-02-19
1090,Mouse,Electronics,5,500,2024-01-02
1020,Laptop,Electronics,1,55000,2024-06-06
1013,Mouse,Electronics,4,500,2024-02-09
1011,Keyboard,Electronics,3,1200,2024-01-11
1070,Laptop,Electronics,5,55000,2024-06-28
1055,Backpack,Accessories,5,1200,2024-03-08
1079,Backpack,Accessories,5,1200,2024-03-16
1009,Tablet,Electronics,2,15000,2024-05-17
1011,Backpack,Accessories,2,1200,2024-04-29
1032,T-shirt,Fashion,4,700,2024-03-15
1063,Shoes,Fashion,3,3000,2024-05-07
1033,Headphones,Electronics,3,1500,2024-01-29
1030,T-shirt,Fashion,2,700,2024-02-03
1099,Tablet,Electronics,1,15000,2024-05-07
1047,T-shirt,Fashion,1,700,2024-02-21
1090,T-shirt,Fashion,2,700,2024-05-22
1038,Keyboard,Electronics,1,1200,2024-01-29
1039,Shoes,Fashion,5,3000,2024-02-27
1086,T-shirt,Fashion,4,700,2024-06-16
1093,Mobile,Electronics,5,20000,2024-04-23
1058,Mobile,Electronics,3,20000,2024-06-18
1036,Mobile,Electronics,1,20000,2024-04-01
1008,Shoes,Fashion,3,3000,2024-03-24
1030,Laptop,Electronics,3,55000,2024-01-02
1044,Keyboard,Electronics,4,1200,2024-01-01
1026,Backpack,Accessories,5,1200,2024-04-11
1063,Shoes,Fashion,1,3000,2024-06-12
1054,T-shirt,Fashion,2,700,2024-04-17
1098,Headphones,Electronics,2,1500,2024-03-25
1060,Tablet,Electronics,2,15000,2024-01-08
1043,Headphones,Electronics,1,1500,2024-01-05
1017,Headphones,Electronics,2,1500,2024-06-02
1001,Laptop,Electronics,4,55000,2024-05-08
1046,Mouse,Electronics,5,500,2024-01-07
1018,Mouse,Electronics,3,500,2024-01-16
1051,Keyboard,Electronics,3,1200,2024-06-14
1072,Keyboard,Electronics,5,1200,2024-03-05
1071,Tablet,Electronics,5,15000,2024-02-05
1000,Shoes,Fashion,1,3000,2024-03-14
1099,Headphones,Electronics,3,1500,2024-05-11
1000,Mobile,Electronics,2,20000,2024-02-28
1084,Mouse,Electronics,1,500,2024-01-27
1083,Backpack,Accessories,5,1200,2024-04-24
1086,Tablet,Electronics,4,15000,2024-01-16
1057,T-shirt,Fashion,2,700,2024-05-07
1002,Keyboard,Electronics,3,1200,2024-02-22
1093,Backpack,Accessories,5,1200,2024-03-27
1020,Tablet,Electronics,2,15000,2024-06-28
1054,Tablet,Electronics,5,15000,2024-04-09
1080,Tablet,Electronics,3,15000,2024-01-28
1095,Keyboard,Electronics,3,1200,2024-01-20
1037,Headphones,Electronics,5,1500,2024-03-03
1020,Shoes,Fashion,1,3000,2024-02-10
1093,Laptop,Electronics,2,55000,2024-02-15
1069,Tablet,Electronics,2,15000,2024-06-14
1012,Watch,Accessories,3,2500,2024-03-23
1009,Watch,Accessories,5,2500,2024-04-21
1046,Keyboard,Electronics,5,1200,2024-06-20
1013,Watch,Accessories,5,2500,2024-01-09
1050,Tablet,Electronics,5,15000,2024-03-06
1006,T-shirt,Fashion,2,700,2024-05-16
1047,Shoes,Fashion,2,3000,2024-02-24
1051,T-shirt,Fashion,1,700,2024-02-03
1099,Keyboard,Electronics,3,1200,2024-05-25
1003,Watch,Accessories,3,2500,2024-01-08
1036,Watch,Accessories,2,2500,2024-04-03
1015,Headphones,Electronics,2,1500,2024-01-18
1034,Watch,Accessories,2,2500,2024-03-03
1017,Backpack,Accessories,5,1200,2024-04-23
1058,Keyboard,Electronics,5,1200,2024-02-04
1043,Mouse,Electronics,2,500,2024-02-26
1044,Shoes,Fashion,5,3000,2024-06-08
1081,Headphones,Electronics,4,1500,2024-02-24
1033,Mobile,Electronics,5,20000,2024-01-21
1040,Laptop,Electronics,3,55000,2024-03-09
1064,Watch,Accessories,3,2500,2024-02-12
1093,Watch,Accessories,2,2500,2024-01-10
1022,Tablet,Electronics,5,15000,2024-01-25
1085,Tablet,Electronics,5,15000,2024-01-25
1042,Keyboard,Electronics,2,1200,2024-01-25
1014,T-shirt,Fashion,2,700,2024-03-28
1040,Watch,Accessories,1,2500,2024-02-22
1072,Mobile,Electronics,3,20000,2024-06-11
1033,Laptop,Electronics,3,55000,2024-04-29
1048,Backpack,Accessories,5,1200,2024-04-20
1044,T-shirt,Fashion,5,700,2024-04-17
1061,Headphones,Electronics,1,1500,2024-04-25
1068,Laptop,Electronics,4,55000,2024-01-24
1074,Mouse,Electronics,2,500,2024-01-04
1031,Laptop,Electronics,3,55000,2024-05-02
1070,T-shirt,Fashion,1,700,2024-01-11
1072,Tablet,Electronics,1,15000,2024-04-19
1079,Shoes,Fashion,5,3000,2024-02-11
1045,Keyboard,Electronics,3,1200,2024-04-08
1042,Mobile,Electronics,5,20000,2024-06-10
1052,T-shirt,Fashion,4,700,2024-02-06
1024,Mouse,Electronics,4,500,2024-01-07
1000,T-shirt,Fashion,2,700,2024-04-05
1021,Keyboard,Electronics,2,1200,2024-03-10
1008,Laptop,Electronics,1,55000,2024-01-03
1021,Watch,Accessories,3,2500,2024-01-27
1007,Mouse,Electronics,2,500,2024-04-18
